-1.000000000000000056e-01,-4.000000000000000222e-01,2.000000000000000111e-01,4.000000000000000222e-01,2.000000000000000111e-01,-2.000000000000000111e-01,-2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.041705148021519478e-01,-4.001450850580211549e-01,1.942952513997403818e-01,3.229656067782908369e-01,2.698858008525203411e-01,-3.499999999999999778e-01,-2.116504525801978509e-01,7.241330128636246088e-02,1.499999999999999944e-01,-1.499999999999999944e-01,1.499999999999999944e-01,-1.478752009865281873e-02,0.000000000000000000e+00
-1.073354932815767382e-01,-4.004990499666584713e-01,1.882999668995726517e-01,2.997961258245517291e-01,3.060574880576913959e-01,-4.395605802219243463e-01,-2.479331681225150630e-01,9.137178006835013078e-02,2.999999999999999889e-01,-2.999999999999999889e-01,2.999999999999999889e-01,-6.217558623940711016e-02,0.000000000000000000e+00
-1.103145426047530825e-01,-4.009034672251205467e-01,1.822488546707048962e-01,2.891480735843069971e-01,3.328926059552116401e-01,-5.095916915542583192e-01,-2.882850660777027119e-01,9.782522942832767854e-02,4.499999999999999556e-01,-4.499999999999999556e-01,4.499999999999999556e-01,-1.155916713406372753e-01,0.000000000000000000e+00
-1.132548320062762015e-01,-4.013323865099220344e-01,1.761869922541549616e-01,2.831260189209756084e-01,3.545390108202858270e-01,-5.677815277476261357e-01,-3.294938813053943094e-01,9.960674798379533235e-02,5.999999999999999778e-01,-5.999999999999999778e-01,5.999999999999999778e-01,-1.702643939017823849e-01,0.000000000000000000e+00
-1.162086248910147862e-01,-4.017768634159186170e-01,1.701305896673777907e-01,2.792383521541110802e-01,3.726792287003633519e-01,-6.174625792382665290e-01,-3.702869159792974152e-01,9.917515485852253232e-02,7.500000000000000000e-01,-7.500000000000000000e-01,7.500000000000000000e-01,-2.244993193228892459e-01,0.000000000000000000e+00
-1.191998298499911402e-01,-4.022328943207950092e-01,1.640870408925567958e-01,2.764511581646447169e-01,3.881876308221902105e-01,-6.605058448102573143e-01,-4.100351714132433600e-01,9.754563273537808499e-02,9.000000000000000222e-01,-9.000000000000000222e-01,9.000000000000000222e-01,-2.775213059160768769e-01,0.000000000000000000e+00
-1.223414438951434258e-01,-4.027551193107654637e-01,1.581117066578355268e-01,2.742604102209322825e-01,4.015876945907719819e-01,-6.981275746433154294e-01,-4.483935412909038076e-01,9.521292559879525330e-02,1.050000000000000044e+00,-1.050000000000000044e+00,1.046743359691524766e+00,-3.289235119185623946e-01,0.000000000000000000e+00
-1.257588237510351425e-01,-4.034069383574288570e-01,1.522696862220491998e-01,2.724058050854594737e-01,4.131962141505297614e-01,-7.311703974419963004e-01,-4.851619217231184500e-01,9.244288625880693611e-02,1.199999999999999956e+00,-1.199999999999999956e+00,1.186385833134850243e+00,-3.784859863052738582e-01,0.000000000000000000e+00
-1.294495726430642257e-01,-4.041815815281694091e-01,1.465618875334103455e-01,2.707529464900274574e-01,4.232067325337429686e-01,-7.602587426070899213e-01,-5.202135372153713355e-01,8.938979851011176481e-02,1.349999999999999867e+00,-1.349999999999999867e+00,1.319121179014270506e+00,-4.260926763474368606e-01,0.000000000000000000e+00
-1.334111100009669204e-01,-4.050731850256604205e-01,1.409892181976526437e-01,2.692248982698716153e-01,4.317675504199633418e-01,-7.859081809738748259e-01,-5.534648726839603849e-01,8.615330730229886491e-02,1.499999999999999778e+00,-1.499999999999999778e+00,1.445103115334802402e+00,-4.716735288443755225e-01,0.000000000000000000e+00
-1.376407777982116276e-01,-4.060764104581105483e-01,1.355525500262457494e-01,2.677781559243726517e-01,4.389981533992566853e-01,-8.085551382685375321e-01,-5.848635914454286544e-01,8.280159517591967333e-02,1.649999999999999689e+00,-1.649999999999999689e+00,1.564461154515685459e+00,-5.151852073949270139e-01,0.000000000000000000e+00
-1.421358975902495270e-01,-4.071862312266235628e-01,1.302526960981909565e-01,2.663896784838301612e-01,4.449987162811613328e-01,-8.285749698390814100e-01,-6.143811791443783976e-01,7.938362886191069334e-02,1.799999999999999600e+00,-1.799999999999999600e+00,1.677309566199738811e+00,-5.566002803479611627e-01,0.000000000000000000e+00
-1.468938012153875872e-01,-4.083978084900278804e-01,1.250903949295742723e-01,2.650494178719372540e-01,4.498557885686312319e-01,-8.462936561506126942e-01,-6.420081069859577827e-01,7.593601976595114322e-02,1.949999999999999512e+00,-1.949999999999999512e+00,1.783752665032005025e+00,-5.959009376691133397e-01,0.000000000000000000e+00
-1.516532151416529195e-01,-4.095142053512881852e-01,1.200988515274725443e-01,2.637557761506589826e-01,4.536457769400021878e-01,-8.619958268883994856e-01,-6.677504028635276034e-01,7.248705275901654033e-02,2.099999999999999645e+00,-2.091614898370993014e+00,1.883888014582079107e+00,-6.330752770911145522e-01,0.000000000000000000e+00
-1.564087698985241470e-01,-4.105318610341683327e-01,1.152741155904359327e-01,2.624969127514945044e-01,4.565152743212332331e-01,-8.759812160793694069e-01,-6.916550557754546080e-01,6.906429722746569577e-02,2.249999999999999556e+00,-2.224846160355496760e+00,1.977871555201717646e+00,-6.681429073911017147e-01,0.000000000000000000e+00
-1.611599470275798807e-01,-4.114509641178774046e-01,1.106117127769865732e-01,2.612665656514633894e-01,4.585912322835853372e-01,-8.884983701029902647e-01,-7.137869027869699901e-01,6.568904811704232016e-02,2.399999999999999467e+00,-2.349849931694727889e+00,2.065852151597619812e+00,-7.011279185713608086e-01,0.000000000000000000e+00
-1.659063182383212209e-01,-4.122718429827025299e-01,1.061072965868098961e-01,2.600624748544801412e-01,4.599835520072679262e-01,-8.997541712236427625e-01,-7.342225932368514618e-01,6.237784167299961074e-02,2.549999999999999378e+00,-2.466780861344242126e+00,2.147971953214078411e+00,-7.320566957719599754e-01,0.000000000000000000e+00
-1.706475163081374591e-01,-4.129949164999665023e-01,1.017566427425011244e-01,2.588850682312986429e-01,4.607882271268920471e-01,-9.099220428562646568e-01,-7.530463781465293049e-01,5.914357306453936480e-02,2.699999999999999289e+00,-2.575791132754350787e+00,2.224367461142478852e+00,-7.609568270954157887e-01,0.000000000000000000e+00
