2.513557047192520044e-01,1.359813207232769106e+00,-2.055156655936741794e-01,3.091019630646691940e-01,-2.417224097812420980e-01,-2.868995829048495705e-02
2.343070975235165831e-01,1.267330294049925143e+00,-2.019980581704050315e-01,2.882881272407905038e-01,-2.313961820361533084e-01,-2.322673931607319164e-02
2.234302039192573863e-01,1.177959889915433100e+00,-1.946005096333359718e-01,2.678315688975658193e-01,-2.224701890662340587e-01,-2.026505373191189729e-02
2.141943085396678381e-01,1.094888599595309486e+00,-1.863415342042244183e-01,2.488116562509699314e-01,-2.138716683991352396e-01,-1.788685058980581111e-02
2.057306608529965442e-01,1.017676469556897390e+00,-1.778202835078881716e-01,2.311600541822628196e-01,-2.054350487224440303e-01,-1.580664202011157482e-02
1.977287247846220286e-01,9.459151427499190579e-01,-1.692540976808520614e-01,2.147909919156343883e-01,-1.971028157895911848e-01,-1.392017252530024229e-02
1.900368300087723061e-01,8.792236028088580291e-01,-1.607536126507661256e-01,1.996164698747552313e-01,-1.888464285357564498e-01,-1.217782746069959177e-02
1.824842066175173250e-01,8.172519923231813532e-01,-1.523515139109060390e-01,1.855736996983318177e-01,-1.806649026472507968e-01,-1.050138560802366117e-02
1.748988229606520950e-01,7.596758696676584321e-01,-1.440545262780501823e-01,1.726059603745744575e-01,-1.725723441764709931e-01,-8.805245692160235116e-03
1.672636007098418365e-01,7.061840100420665456e-01,-1.359174826208991993e-01,1.606233186120547829e-01,-1.645636941951030274e-01,-7.093889429724678508e-03
1.595698879431000361e-01,6.564867356610376570e-01,-1.279824234008057060e-01,1.495438020528657153e-01,-1.566357063514113301e-01,-5.373370242380014206e-03
1.518145473994490513e-01,6.103145222942992776e-01,-1.202815526307937505e-01,1.392927149684393129e-01,-1.487862625785821014e-01,-3.650367534302055572e-03
1.439981715683006924e-01,5.674166799371131997e-01,-1.128392034395307719e-01,1.298019932904982965e-01,-1.410139531383394207e-01,-1.931636054317946438e-03
1.361239120770173228e-01,5.275601055833225583e-01,-1.056732668347277054e-01,1.210096045548934712e-01,-1.333178048061866849e-01,-2.236778245943149557e-04
1.283769764401326563e-01,4.905199720708304789e-01,-9.884156390003051573e-02,1.128166767897326173e-01,-1.257842308845610046e-01,1.317059093506510459e-03
1.208193112991344798e-01,4.560935055959435824e-01,-9.235857333373657940e-02,1.051672830990438151e-01,-1.184404401978269572e-01,2.645456858680613615e-03
1.134435533065650675e-01,4.240954110180119030e-01,-8.621760832358221771e-02,9.802621196325600472e-02,-1.112803012353928978e-01,3.776509851930901634e-03
1.062433979506325066e-01,3.943535250865913833e-01,-8.041031330805886723e-02,9.136049370258848834e-02,-1.042980449979670210e-01,4.724444324650998311e-03
9.921337077546972527e-02,3.667078975205175229e-01,-7.492705853160766538e-02,8.513924777128924204e-02,-9.748822057614058012e-02,5.502742178204924478e-03
9.234864843310131022e-02,3.410099340695846859e-01,-6.975726025802596320e-02,7.933354684708222859e-02,-9.084565892290805134e-02,6.124164677187803746e-03
8.590593475797156375e-02,3.171136347357168539e-01,-6.493113926427929172e-02,7.390558826197757281e-02,-8.459266498730472206e-02,6.577620736551610670e-03
7.991259828655702946e-02,2.948909349764099463e-01,-6.043548579651041724e-02,6.883200232483319136e-02,-7.875600395703909185e-02,6.884162709230323869e-03
7.433703685372140824e-02,2.742245953909489553e-01,-5.624810626475938019e-02,6.409279958980970693e-02,-7.331049878625379990e-02,7.068523678969071238e-03
6.914995271363015561e-02,2.550055880422311128e-01,-5.234822704018912698e-02,5.966850428130677370e-02,-6.823201711547907666e-02,7.152035896823714413e-03
6.432416315455370681e-02,2.371325223489080813e-01,-4.871641879214900356e-02,5.554027398170477414e-02,-6.349752171410702473e-02,7.153025802258178648e-03
5.983443189035234089e-02,2.205111108522761487e-01,-4.533452056468945807e-02,5.168998554685035052e-02,-5.908509839458851720e-02,7.087176009062122299e-03
5.565731775178021229e-02,2.050536721405987750e-01,-4.218556519800665400e-02,4.810029314958747665e-02,-5.497396508858129471e-02,6.967853883661948716e-03
5.177103802332282123e-02,1.906786683903209101e-01,-3.925370708652089341e-02,4.475466364315439788e-02,-5.114446559184699509e-02,6.806407387036546471e-03
4.815534435583553735e-02,1.773102751498006613e-01,-3.652415286178178205e-02,4.163739372805908695e-02,-4.757805115392093470e-02,6.612429588460200236e-03
4.479140960939084759e-02,1.648779811474689883e-01,-3.398309532203527134e-02,3.873361273601281379e-02,-4.425725269471874473e-02,6.393993744755496582e-03
4.166172429463447374e-02,1.533162160533267093e-01,-3.161765075443646184e-02,3.602927423314663397e-02,-4.116564602478726270e-02,6.157861125660755823e-03
3.875000151761778810e-02,1.425640042608380675e-01,-2.941579968034392645e-02,3.351113910109126959e-02,-3.828781205880350813e-02,5.909663901539942421e-03
3.604108951465961191e-02,1.325646428860187409e-01,-2.736633097904588724e-02,3.116675228047402144e-02,-3.560929365914221323e-02,5.654065433946028202e-03
3.352089100538669514e-02,1.232654023022180662e-01,-2.545878929746364303e-02,2.898441495436249529e-02,-3.311655043489838274e-02,5.394900255109862271e-03
3.117628870420157544e-02,1.146172476431866066e-01,-2.368342562402386484e-02,2.695315360411697225e-02,-3.079691255319206081e-02,5.135295915018758470e-03
2.899507642040157623e-02,1.065745798138397343e-01,-2.203115088799796617e-02,2.506268708064606290e-02,-2.863853439216720170e-02,4.877778734227012671e-03
2.696589525032843174e-02,9.909499464810767044e-02,-2.049349243711549862e-02,2.330339259349409678e-02,-2.663034867535432615e-02,4.624365341754582172e-03
2.507817442510646214e-02,9.213905894671976793e-02,-1.906255324338266416e-02,2.166627132184979071e-02,-2.476202157073184584e-02,4.376641711239094221e-03
2.332207642757976040e-02,8.567010221511488222e-02,-1.773097368787794267e-02,2.014291418932146610e-02,-2.302390911043527069e-02,4.135831242580765774e-03
2.168844603410678695e-02,7.965402300321795803e-02,-1.649189577854007563e-02,1.872546821247620882e-02,-2.140701518432913675e-02,3.902853275834796375e-03
2.016876297252907443e-02,7.405910882493106639e-02,-1.533892965972207673e-02,1.740660372676511997e-02,-1.990295127861941432e-02,3.678373272465170190e-03
1.875509791813920191e-02,6.885586870618604083e-02,-1.426612227794413559e-02,1.617948270820462539e-02,-1.850389806583581723e-02,3.462845758188528005e-03
1.744007157579419501e-02,6.401687747659340344e-02,-1.326792807442202932e-02,1.503772834133412784e-02,-1.720256890179867187e-02,3.256550992519795934e-03
1.621681661919619974e-02,5.951663098141150160e-02,-1.233918158130347525e-02,1.397539593039932339e-02,-1.599217524599833018e-02,3.059626213026181516e-03
1.507894227840219335e-02,5.533141144803375294e-02,-1.147507180492042360e-02,1.298694520875207439e-02,-1.486639399196248643e-02,2.872092196999945571e-03
1.402050138428876692e-02,5.143916229471498514e-02,-1.067111828564607304e-02,1.206721406891227491e-02,-1.381933667183967221e-02,2.693875789226779071e-03
1.303595969437564353e-02,4.781937171909893258e-02,-9.923148730052457414e-03,1.121139371079290029e-02,-1.284552048307150210e-02,2.524828961056847614e-03
1.212016733840524420e-02,4.445296445049250894e-02,-9.227278116952460085e-03,1.041500518670199910e-02,-1.193984107343023029e-02,2.364744892227894218e-03
1.126833223463286938e-02,4.132220109301171923e-02,-8.579889184553147335e-03,9.673877307720539151e-03,-1.109754701284596488e-02,2.213371502006251240e-03
1.047599533911529671e-02,3.841058452689221497e-02,-7.977614211334256578e-03,8.984125865846149042e-03,-1.031421587552972842e-02,2.070422799331070231e-03
9.739007600549012475e-03,3.570277287262801913e-02,-7.417318008391996301e-03,8.342134119096901793e-03,-9.585731853250060996e-03,1.935588371931472188e-03
9.053508502553320181e-03,3.318449855737146820e-02,-6.896082045856117074e-03,7.744534481908031676e-03,-8.908264819719974997e-03,1.808541291079626646e-03
8.415906083825112557e-03,3.084249305535258570e-02,-6.411189640606844778e-03,7.188191360054465434e-03,-8.278250766472880842e-03,1.688944671010035028e-03
7.822858334411205566e-03,2.866441690415070381e-02,-5.960112136889257790e-03,6.670185067582912707e-03,-7.692373532018558294e-03,1.576457089437433663e-03
7.271255873528791741e-03,2.663879462661428166e-02,-5.540496015563107883e-03,6.187796762399294485e-03,-7.147547748211706756e-03,1.470737047455939091e-03
6.758205820984719212e-03,2.475495421422298226e-02,-5.150150871639331066e-03,5.738494336990985697e-03,-6.640902930425975591e-03,1.371446622887686866e-03
6.281016780356506353e-03,2.300297085186358073e-02,-4.787038203452756782e-03,5.319919200932471393e-03,-6.169768641150464271e-03,1.278254450434708131e-03
5.837184857752423378e-03,2.137361458647184242e-02,-4.449260960315675091e-03,4.929873892098681799e-03,-5.731660659892519501e-03,1.190838144384360206e-03
5.424380645207462458e-03,1.985830166288725038e-02,-4.135053798794295979e-03,4.566310453683914729e-03,-5.324268095686887289e-03,1.108886264829738334e-03
5.040437102633746162e-03,1.844904926970252629e-02,-3.842774000862357684e-03,4.227319513892041983e-03,-4.945441382021322635e-03,1.032099916148014303e-03
4.683338276757842769e-03,1.713843345595134765e-02,-3.570893010121238380e-03,3.911120004312242972e-03,-4.593181097550319385e-03,9.601940566653193983e-04
4.351208799679035302e-03,1.591954999627180276e-02,-3.317988545041836764e-03,3.616049451158847780e-03,-4.265627559570011988e-03,8.928985909651212822e-04
4.042304113586710386e-03,1.478597799779899323e-02,-3.082737250789339706e-03,3.340554770333137042e-03,-3.961051140883996464e-03,8.299593111702965745e-04
3.755001371813001393e-03,1.373174605655191199e-02,-2.863907853645496476e-03,3.083183492114292216e-03,-3.677843264437332792e-03,7.711387509176875028e-04
3.487790969786240189e-03,1.275130078458040599e-02,-2.660354784351722218e-03,2.842575333425779137e-03,-3.414508034033720846e-03,7.162170159694984054e-04
3.239268662608481113e-03,1.183947754167488479e-02,-2.471012238867810375e-03,2.617454024020371157e-03,-3.169654463714273625e-03,6.649926590123118354e-04
3.008128228922088421e-03,1.099147321711546610e-02,-2.294888647081658791e-03,2.406619275991757258e-03,-2.941989273222040367e-03,6.172836741114048724e-04
2.793154643477063683e-03,1.020282091777435264e-02,-2.131061521924206177e-03,2.208938761565040331e-03,-2.730310222806939680e-03,5.729286998785890032e-04
2.593217723370011552e-03,9.469366428968043273e-03,-1.978672663143139689e-03,2.023339928772302423e-03,-2.533499968114158538e-03,5.317885418415457506e-04
2.407266215309737407e-03,8.787246323831279793e-03,-1.836923691680020189e-03,1.848801433439883337e-03,-2.350520426183225035e-03,4.937481570567800329e-04
2.234322293495732015e-03,8.152867605696672779e-03,-1.705071892180352660e-03,1.684343891355805827e-03,-2.180407658625274202e-03,4.587192927134224130e-04
2.073476439766253673e-03,7.562888776068056422e-03,-1.582426342653379470e-03,1.529019545049373641e-03,-2.022267301301581676e-03,4.266440431745349140e-04
1.923882679614499032e-03,7.014202228306142851e-03,-1.468344311690265944e-03,1.381900277668775918e-03,-1.875270607580914461e-03,3.974996986889292464e-04
1.784754149473523777e-03,6.503917874151157394e-03,-1.362227904956161582e-03,1.242063164855972037e-03,-1.738651236263239787e-03,3.713054228249901322e-04
