-1.000000000000000056e-01,-4.000000000000000222e-01,2.000000000000000111e-01,4.000000000000000222e-01,2.000000000000000111e-01,-2.000000000000000111e-01,-2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.041704879658991584e-01,-4.001450903044547203e-01,1.942952440131730518e-01,3.229658172866602950e-01,2.698842185801295646e-01,-3.499999999999999778e-01,-2.116511599693160495e-01,7.241330128636246088e-02,1.499999999999999944e-01,-1.499999999999999944e-01,1.499999999999999944e-01,-1.478839015821691721e-02,0.000000000000000000e+00
-1.073352623610312195e-01,-4.004990899296567708e-01,1.882998973904207174e-01,2.997979068858373508e-01,3.060482201252053835e-01,-4.395520220834471248e-01,-2.479345883304672760e-01,9.137160257075435665e-02,2.999999999999999889e-01,-2.999999999999999889e-01,2.999999999999999889e-01,-6.218307292656678059e-02,0.000000000000000000e+00
-1.103137385875259252e-01,-4.009036013402741960e-01,1.822486079303020090e-01,2.891533892169279585e-01,3.328645004160320497e-01,-5.095649987163574091e-01,-2.882856347557077870e-01,9.782522686750706742e-02,4.499999999999999556e-01,-4.499999999999999556e-01,4.499999999999999556e-01,-1.156177384254752499e-01,0.000000000000000000e+00
-1.132528886499094833e-01,-4.013327055149377709e-01,1.761863923261565157e-01,2.831379617525825454e-01,3.544760133339355801e-01,-5.677241875939633697e-01,-3.294900734099673878e-01,9.960723606500712646e-02,5.999999999999999778e-01,-5.999999999999999778e-01,5.999999999999999778e-01,-1.703273995608295122e-01,0.000000000000000000e+00
-1.162047797188087289e-01,-4.017774898346246348e-01,1.701294015385875769e-01,2.792609937773913309e-01,3.725604239688904973e-01,-6.173593313480215672e-01,-3.702731009483581359e-01,9.917653070942629434e-02,7.500000000000000000e-01,-7.500000000000000000e-01,7.500000000000000000e-01,-2.246239838533591604e-01,0.000000000000000000e+00
-1.191931220846690620e-01,-4.022339834664526159e-01,1.640849713771989904e-01,2.764895067766650616e-01,3.879872401379712010e-01,-6.603387692005294740e-01,-4.100035251523861946e-01,9.754838173841509641e-02,9.000000000000000222e-01,-9.000000000000000222e-01,9.000000000000000222e-01,-2.777387787286241805e-01,0.000000000000000000e+00
-1.223174268578594986e-01,-4.027494090381522063e-01,1.581015612480611010e-01,2.743203810408357257e-01,4.012750560443918979e-01,-6.978761245753009046e-01,-4.483339957495398598e-01,9.521761183845098286e-02,1.050000000000000044e+00,-1.050000000000000044e+00,1.047174024807805415e+00,-3.292715044321184448e-01,0.000000000000000000e+00
-1.257118000674211922e-01,-4.033924263640905616e-01,1.522485961479735361e-01,2.724925705289943934e-01,4.127395085457177815e-01,-7.308149221880133606e-01,-4.850623939538207252e-01,9.245070955037502924e-02,1.199999999999999956e+00,-1.199999999999999956e+00,1.187389170255673809e+00,-3.790072065058290862e-01,0.000000000000000000e+00
-1.293729947754131970e-01,-4.041561023366950223e-01,1.465264841907423510e-01,2.708723046482732211e-01,4.225693645361270900e-01,-7.597762281787945327e-01,-5.200605539171277991e-01,8.940191878189536479e-02,1.349999999999999867e+00,-1.349999999999999867e+00,1.320860104750395170e+00,-4.268364856888404724e-01,0.000000000000000000e+00
